row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
1341,2,1,6,5,5,5,6,4,6,3,2,1,65,0,1,11,6,3.3333333333333335,5,4,0.04091966607362801,0,11,1.6946813659496256,984.5,838,835,836,953.5,723.5,1208.5,1140.5,911.2857142857143,8.874971913211331,1138.7524077952019,2,1341,377,1339,0,0,1341,1,14,1,1,5,4,4,4,5,3,5,5,3,0.5,0,0,0,0.5,0,0.5,0.5,1,0,1
739,1,1,5,4,5,4,6,4,5,2,1,1,61,1,1,7,5,2.6666666666666665,4,3,0.46147529765977824,0,7,3.2548891340980655,658.5,483.5,835,372,953.5,723.5,821,843,692.4285714285714,5.7382095430688915,853.4065976495456,1,739,378,738,0,1,739,1,17,3,1,4,3,4,3,5,3,4,5,3,0,0,0.5,0,0.5,0.5,0.5,0.5,1,0,1
903,2,1,6,6,5,5,6,4,5,2,1,1,57,1,1,9,3,2.6666666666666665,4.5,4,0.27589982208840835,0,9,1.7810120559234215,984.5,1211,835,836,953.5,723.5,821,843,909.2142857142857,6.106773641363492,833.9846276460945,1,903,378,902,1,0,903,1,11,4,1,5,5,4,4,5,3,4,5,3,1,1,0.5,1,0.5,0.5,0.5,0.5,0,1,0
742,1,1,3,3,4,2,3,3,3,3,2,1,28,0,3,4,4,2.3333333333333335,3,3,0.35842342958806617,0,4,10.41941578973169,272,238.5,411,65,107,328,184,1140.5,229.35714285714286,5.973249414453859,561.9424404161228,2,742,379,741,0,1,742,1,49,3,1,2,2,3,1,2,2,2,2,2,0.5,0,0,0,0.5,0,0.5,1,1,0,1
1188,1,0,3,5,5,4,3,4,3,4,3,1,29,0,3,3,2,2.3333333333333335,3,3,0.15450937457232788,0,3,9.418985184501109,272,838,835,372,107,723.5,184,1263,475.92857142857144,6.304771248141336,569.6179476979944,3,1188,379,1187,1,0,1188,0,48,5,0,2,4,4,3,2,3,2,2,3,0.5,1,1,1,0.5,1,0.5,0,0,1,0
751,1,0,2,1,4,4,5,4,4,1,2,1,53,0,1,4,3,1,4,3,0.42821951553305043,0,4,10.803639309529487,155.5,31,411,372,475,723.5,432.5,302,371.5,6.84484967589618,594.0050301419551,2,751,380,750,0,1,751,0,28,2,0,1,0,3,3,4,3,3,4,3,0,0,0,0,0,1,0,0.5,1,0,1
1081,1,0,4,4,5,5,6,3,5,1,3,1,56,0,1,4,3,1,3,5,0.4016696318598603,0,4,3.480980888592698,438.5,483.5,835,836,953.5,328,821,302,670.7857142857143,7.704336863121724,502.9704682795648,3,1081,380,1080,1,0,1081,0,1,5,0,3,3,4,4,5,2,4,5,2,1,1,1,1,1,0,1,0.5,0,1,0
756,2,0,6,5,2,6,7,7,7,7,6,3,47,1,1,3,2,2,4,4,0.5344190502258107,0,3,41.43098668502261,984.5,838,77.5,1278.5,1400,1465,1450,1466,1070.5,6.28538948217464,636.3251632415386,6,756,381,755,1,1,756,0,27,4,0,5,4,1,5,6,6,6,NA,NA,1,1,0,0.5,1,1,1,0.5,1,1,0
932,2,0,4,4,6,6,6,6,6,2,6,3,48,1,1,6,4,2,3,4,0,0,6,6.798582306218346,438.5,483.5,1255,1278.5,953.5,1339,1208.5,843,993.7857142857143,5.589619839999029,620.2428538616883,6,932,381,931,0,0,932,0,14,3,0,3,3,5,5,5,5,5,NA,NA,0,0,1,0.5,0,0,0,0.5,0,0,1
765,1,1,6,5,5,5,6,4,6,3,3,3,45,1,1,2,5,2.6666666666666665,5,4,0.4625701382236211,0,2,1.6946813659496256,984.5,838,835,836,953.5,723.5,1208.5,1140.5,911.2857142857143,6.559712231401007,843.513830779294,3,765,382,764,1,1,765,1,12,4,1,5,4,4,4,5,3,5,NA,NA,0.5,0.5,0.5,1,0.5,0,0.5,1,0,0.5,0.5
934,2,0,6,5,5,4,6,5,6,2,3,3,41,1,1,4,3,3,4.5,4,0.4279458053920897,0,4,4.5995058719847375,984.5,838,835,372,953.5,1125.5,1208.5,843,902.4285714285714,3.029043118814319,809.7233413824748,3,934,382,933,0,0,934,0,49,4,0,5,4,4,3,5,4,5,NA,NA,0.5,0.5,0.5,0,0.5,1,0.5,0,1,0.5,0.5
767,1,1,4,4,5,5,5,5,5,2,6,3,42,1,1,1,3,2.3333333333333335,3.5,3,0.5998357739154235,0,1,1.8695567908067658,438.5,483.5,835,836,475,1125.5,821,843,716.3571428571429,6.814957469060355,594.8645090743669,6,767,383,766,1,1,767,1,41,4,1,3,3,4,4,4,4,4,NA,NA,0,1,1,1,0.5,1,1,1,1,0.5,0.5
1091,1,0,5,3,4,3,5,3,3,1,5,3,41,1,1,1,2,2,4,4,0.42821951553305043,0,1,6.487390782302092,658.5,238.5,411,133,475,328,184,302,346.85714285714283,6.447081741550582,659.0368305977956,5,1091,383,1090,0,0,1091,0,3,4,0,4,2,3,2,4,2,2,NA,NA,1,0,0,0,0.5,0,0,0,0,0.5,0.5
771,2,1,6,5,5,5,5,4,4,2,1,1,34,1,1,10,6,2.3333333333333335,4.5,4,0.2425071848912002,0,10,1.9669037067282091,984.5,838,835,836,475,723.5,432.5,843,732.0714285714286,7.352015506259196,828.7769724636028,1,771,384,770,0,1,771,1,6,2,1,5,4,4,4,4,3,3,4,3,0,0,0,0.5,0,1,0.5,0.5,0,0,1
803,1,1,7,6,6,5,6,3,4,1,1,1,35,1,1,9,6,2,4,5,0.656083207882852,0,9,6.090961099054568,1356,1211,1255,836,953.5,328,432.5,302,910.2857142857143,8.287471786188215,780.5005340488734,1,803,384,802,1,0,803,1,25,3,1,6,5,5,4,5,2,3,5,2,1,1,1,0.5,1,0,0.5,0.5,1,1,0
779,1,0,4,4,4,4,4,4,4,4,3,1,21,1,2,NA,2,2,3.5,3,0.08416586834542218,1,6.0595419847328245,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,1263,442.85714285714283,14.762166344370758,605.5913402630384,3,779,385,778,1,1,779,0,1,3,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0.5,0,0.5,0.5
1183,1,0,2,2,2,2,2,2,2,2,3,1,27,1,2,5,2,2,3.5,2,0.43602025455043103,0,5,6.86699132007884,155.5,120.5,77.5,65,65.5,138,94.5,843,102.35714285714286,5.191775529021507,564.7026104492343,3,1183,385,1182,0,0,1183,0,4,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5,1,0.5,0.5
780,1,1,4,5,5,5,6,4,5,1,1,1,31,1,1,5,5,2.6666666666666665,5,3,0.6748323525386614,0,5,1.7512959373862271,438.5,838,835,836,953.5,723.5,821,302,777.9285714285714,5.612565280636352,861.4419381314915,1,780,386,779,0,1,780,1,47,4,1,3,4,4,4,5,3,4,5,3,0,0.5,0.5,0,0.5,0.5,0,0.5,1,1,0
931,2,1,6,5,5,6,6,4,6,2,2,1,35,1,1,5,6,3,5,3,0.7086355549473107,0,5,3.561930595949913,984.5,838,835,1278.5,953.5,723.5,1208.5,843,974.5,6.997530175469898,925.9899906558308,2,931,386,930,1,0,931,1,21,3,1,5,4,4,5,5,3,5,5,3,1,0.5,0.5,1,0.5,0.5,1,0.5,0,0,1
783,1,1,6,4,4,4,5,3,4,2,1,1,26,0,1,4,5,3,4.5,3,0.3487067195839605,0,4,2.7175635070876836,984.5,483.5,411,372,475,328,432.5,843,498.07142857142856,8.10755147032901,833.0860453109399,1,783,387,782,0,1,783,1,31,4,1,5,3,3,3,4,2,3,4,2,1,0.5,0.5,0,0,0,0,0.5,1,1,0
1499,1,1,4,4,4,5,6,4,6,1,2,1,33,0,1,2,3,3,5,5,0.9199397837689887,0,2,4.937023647743465,438.5,483.5,411,836,953.5,723.5,1208.5,302,722.0714285714286,9.32859498692448,810.2504234649477,2,1499,387,1496,1,0,1499,1,3,1,1,3,3,3,4,5,3,5,5,3,0,0.5,0.5,1,1,1,1,0.5,0,0,1
784,2,0,2,3,4,6,6,6,6,1,1,3,29,1,4,1,1,2,3.5,3,0.9199397837689887,0,1,13.850402444529104,155.5,238.5,411,1278.5,953.5,1339,1208.5,302,797.7857142857143,10.815407256171065,607.6633474966903,1,784,388,783,1,1,784,0,2,4,0,1,2,3,5,5,5,5,NA,NA,0.5,1,1,1,1,1,1,0.5,0,0.5,0.5
985,2,0,2,2,3,3,3,5,3,2,2,3,29,1,4,3,2,2,4,3,0.9199397837689887,0,3,8.097733032012737,155.5,120.5,161.5,133,107,1125.5,184,843,283.85714285714283,6.024676322023158,633.5466902596767,2,985,388,984,0,0,985,0,23,4,0,1,1,2,2,2,4,2,NA,NA,0.5,0,0,0,0,0,0,0.5,1,0.5,0.5
788,1,1,6,6,6,5,6,4,5,2,2,1,35,0,1,4,6,2.3333333333333335,5,4,0.6169426577254686,0,4,2.471703829984106,984.5,1211,1255,836,953.5,723.5,821,843,969.2142857142857,6.149942005683777,834.8626472093655,2,788,389,787,0,1,788,1,3,2,1,5,5,5,4,5,3,4,5,3,0,0.5,0.5,0,0.5,0.5,1,0.5,0,0,1
1015,1,1,7,6,6,6,6,4,4,1,2,1,39,0,1,4,5,2,5,4,0.9199397837689887,0,4,5.91184624134972,1356,1211,1255,1278.5,953.5,723.5,432.5,302,1030,6.682004472318259,783.4246065914776,2,1015,389,1014,1,0,1015,1,27,3,1,6,5,5,5,5,3,3,5,3,1,0.5,0.5,1,0.5,0.5,0,0.5,1,1,0
790,1,0,4,4,4,4,4,4,4,2,6,3,40,1,1,3,5,2,3.5,3,0.2653619816614205,0,3,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,843,442.85714285714283,7.315278847472652,599.1227928370221,6,790,390,789,0,1,790,0,50,4,0,3,3,3,3,3,3,3,NA,NA,0.5,0.5,1,0,0,0,0,0.5,0,0.5,0.5
848,1,0,4,4,3,5,5,5,5,2,6,3,34,1,1,6,4,2,4,4,0.3071027781579307,0,6,7.715308721485721,438.5,483.5,161.5,836,475,1125.5,821,843,620.1428571428571,6.18116602570494,617.1039515551608,6,848,390,847,1,0,848,0,69,4,0,3,3,2,4,4,4,4,NA,NA,0.5,0.5,0,1,1,1,1,0.5,1,0.5,0.5
796,1,0,2,2,2,4,6,4,2,4,4,3,31,1,3,2,2,1,2,2,0,0,2,15.213842331875073,155.5,120.5,77.5,372,953.5,723.5,94.5,1263,356.7142857142857,9.964897502125257,450.11720504290196,4,796,391,795,0,1,796,0,15,4,0,1,1,1,3,5,3,1,NA,NA,0,0,0,0.5,1,0.5,0,0.5,0,0.5,0.5
1315,1,0,4,4,4,4,4,4,4,1,3,3,32,1,3,1,4,1,3,3,0.4781716162583822,0,1,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,302,442.85714285714283,7.232932418331491,468.31526910743406,3,1315,391,1313,1,0,1315,0,24,4,0,3,3,3,3,3,3,3,NA,NA,1,1,1,0.5,0,0.5,1,0.5,1,0.5,0.5
799,1,1,3,2,4,5,5,7,2,1,2,1,34,1,3,4,2,2.3333333333333335,2.5,2,0.656083207882852,0,4,25.730329771410215,272,120.5,411,836,475,1465,94.5,302,524.8571428571429,7.929276126278227,537.6828924023516,2,799,392,798,1,1,799,1,0,4,1,2,1,3,4,4,6,1,4,6,0.5,0,1,1,1,1,0,1,0,1,0
912,1,0,3,3,3,3,4,3,3,4,2,1,29,1,3,1,1,2.3333333333333335,2.5,2,0.46818119611331593,0,1,2.2140023069871893,272,238.5,161.5,133,239,328,184,1263,222.28571428571428,10.519978823018139,505.23518948135103,2,912,392,911,0,0,912,0,44,3,0,2,2,2,2,3,2,2,3,2,0.5,1,0,0,0,0,1,0,1,0,1
800,1,1,2,2,2,2,3,4,4,4,1,1,34,1,1,1,4,2,5,5,0.9199397837689887,0,1,9.728857858503465,155.5,120.5,77.5,65,107,723.5,432.5,1263,240.21428571428572,12.131794177024782,743.0163198685423,1,800,393,799,0,1,800,1,8,1,1,1,1,1,1,2,3,3,2,3,0,0,0,0,0,1,0.5,0.5,0,0,1
895,1,1,5,5,5,5,6,2,4,2,1,1,28,1,1,3,5,2,5,5,0.4063227042561926,0,3,4.631431023556798,658.5,838,835,836,953.5,138,432.5,843,670.2142857142857,11.58379031470897,752.4189479295268,1,895,393,894,1,0,895,1,82,3,1,4,4,4,4,5,1,3,5,1,1,1,1,1,1,0,0.5,0.5,1,1,0
804,1,1,5,4,5,5,4,5,6,4,4,2,26,0,1,5,3,3,2.5,2,0.27589982208840835,0,5,5.888686641572959,658.5,483.5,835,836,239,1125.5,1208.5,1263,769.4285714285714,9.492037141420694,608.9123097859743,4,804,394,803,0,1,804,1,73,4,1,4,3,4,4,3,4,5,4,3,1,0,0.5,0.5,0,0.5,0.5,1,1,0,1
1092,1,0,4,5,5,5,7,5,6,1,5,2,22,0,1,4,3,3,2.5,3,0.7065827288901053,0,4,4.475929578068405,438.5,838,835,836,1400,1125.5,1208.5,302,954.5,10.859258100669198,626.2997900615838,5,1092,394,1091,1,0,1092,0,25,5,0,3,4,4,4,6,4,5,4,6,0,1,0.5,0.5,1,0.5,0.5,0,0,1,0
806,1,0,4,3,4,4,5,5,2,4,4,1,36,0,1,4,3,2.6666666666666665,5,3,0.545093745723279,0,4,11.74446338036082,438.5,238.5,411,372,475,1125.5,94.5,1263,450.7142857142857,6.9336596680615195,821.8942395983543,4,806,395,805,0,1,806,0,48,3,0,3,2,3,3,4,4,1,4,4,0.5,0,0,0,0,0,0,0.5,1,0,1
966,2,0,4,4,5,6,6,6,6,1,3,1,43,0,1,3,2,3,5,5,0.4279458053920897,0,3,5.391304159855936,438.5,483.5,835,1278.5,953.5,1339,1208.5,302,933.7857142857143,8.306039567329716,831.9164340244221,3,966,395,965,1,0,966,0,43,5,0,3,3,4,5,5,5,5,5,5,0.5,1,1,1,1,1,1,0.5,0,1,0
807,1,1,7,4,6,3,6,3,5,1,1,1,23,1,1,8,5,2.3333333333333335,5,4,0.7982756261119474,0,8,20.520687846804446,1356,483.5,1255,133,953.5,328,821,302,761.4285714285714,5.910690994640274,822.2335579386054,1,807,396,806,0,1,807,1,3,3,1,6,3,5,2,5,2,4,5,2,1,0,1,0,0.5,0,0.5,0.5,0,0.5,0.5
1041,1,1,6,5,5,5,6,4,5,1,1,1,25,1,1,8,5,2.3333333333333335,5,4,0.9199397837689887,0,8,0.6437339651479127,984.5,838,835,836,953.5,723.5,821,302,855.9285714285714,6.205379320981325,811.5682168240455,1,1041,396,1040,1,0,1041,1,5,3,1,5,4,4,4,5,3,4,5,3,0,1,0,1,0.5,1,0.5,0.5,1,0.5,0.5
809,1,0,1,1,1,1,1,1,1,1,6,3,19,1,2,1,2,2,4,3,0.467086355549473,0,1,12.301802027408613,41,31,22,19.5,25,31,29.5,302,28.428571428571427,9.851738980527944,552.9008209273578,6,809,397,808,0,1,809,0,48,3,0,0,0,0,0,0,0,0,NA,NA,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5
1227,1,0,1,1,6,6,3,3,1,1,6,3,19,1,2,3,2,2,3.5,2,0.6169426577254686,0,3,45.84037565693892,41,31,1255,1278.5,107,328,29.5,302,438.57142857142856,8.395730579200722,515.7082822532414,6,1227,397,1225,1,0,1227,0,55,3,0,0,0,5,5,2,2,0,NA,NA,0.5,0.5,1,1,1,1,0.5,0.5,1,0.5,0.5
814,1,1,4,4,4,4,6,2,4,2,1,1,38,0,1,3,5,2,4.5,2,0.8302997126043519,0,3,3.775262296671802,438.5,483.5,411,372,953.5,138,432.5,843,461.2857142857143,8.878124523955394,766.6940375109799,1,814,398,813,0,1,814,1,27,4,1,3,3,3,3,5,1,3,5,1,0,0,0,0,0.5,0,0,0.5,1,1,0
1043,1,1,6,6,5,5,6,4,5,2,1,1,31,0,1,1,3,3,5,4,0.9199397837689887,0,1,1.7810120559234215,984.5,1211,835,836,953.5,723.5,821,843,909.2142857142857,8.431856815921167,826.6895066942427,1,1043,398,1042,1,0,1043,1,11,2,1,5,5,4,4,5,3,4,5,3,1,1,1,1,0.5,1,1,0.5,0,0,1
820,2,0,3,3,3,4,2,6,5,2,3,3,58,0,1,NA,1,2,3,4,0.5344190502258107,1,6.0595419847328245,15.070203477092484,272,238.5,161.5,372,65.5,1339,821,843,467.07142857142856,12.51174439690836,646.9395848486879,3,820,399,819,1,1,820,0,13,3,0,2,2,2,3,1,5,4,NA,NA,0,0,0,0.5,0,1,1,0.5,1,0.5,0.5
1170,1,0,4,4,4,4,4,4,4,2,3,3,51,0,1,NA,2,2,3,3,0.12111673737511972,1,6.0595419847328245,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,843,442.85714285714283,11.364379797992767,618.5352797767714,3,1170,399,1169,0,0,1170,0,1,3,0,3,3,3,3,3,3,3,NA,NA,1,1,1,0.5,1,0,0,0.5,0,0.5,0.5
828,2,1,7,6,5,5,7,5,6,1,2,3,33,0,1,2,3,1.6666666666666667,4.5,2,0.31462980703435056,0,2,4.272991000102185,1356,1211,835,836,1400,1125.5,1208.5,302,1138.857142857143,11.128134397939194,622.6772702141327,2,828,400,827,1,1,828,1,5,3,1,6,5,4,4,6,4,5,NA,NA,0.5,1,1,0,1,1,1,0.5,0,1,0
1404,1,1,7,4,4,6,6,2,4,2,1,3,37,0,1,1,2,1,5,5,0.9199397837689887,0,1,15.407664542493062,1356,483.5,411,1278.5,953.5,138,432.5,843,721.8571428571429,19.111407477540283,641.2722718902129,1,1404,400,1402,0,0,1404,1,50,1,1,6,3,3,5,5,1,3,NA,NA,0.5,0,0,1,0,0,0,0.5,1,0,1
829,1,0,4,4,4,4,4,4,4,4,6,3,31,0,1,NA,3,2.6666666666666665,3,3,0.8186670316135211,1,6.0595419847328245,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,1263,442.85714285714283,14.190733792165355,575.9916061449325,6,829,401,828,0,1,829,0,46,3,0,3,3,3,3,3,3,3,NA,NA,0,0.5,0,0,0,0.5,0.5,0.5,1,1,0
1262,1,0,6,4,5,5,6,4,4,1,6,3,29,0,1,NA,3,2,4,3,0.9199397837689887,1,6.0595419847328245,3.9008488929907204,984.5,483.5,835,836,953.5,723.5,432.5,302,749.7857142857143,13.966193944680617,601.7493570717797,6,1262,401,1260,1,0,1262,0,10,2,0,5,3,4,4,5,3,3,NA,NA,1,0.5,1,1,1,0.5,0.5,0.5,0,0,1
832,1,0,2,2,2,2,2,2,2,2,5,2,49,0,1,10,6,1,2.5,4,0.3143560968933898,0,10,6.86699132007884,155.5,120.5,77.5,65,65.5,138,94.5,843,102.35714285714286,8.403131543235913,562.7976288829362,5,832,402,831,0,1,832,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1035,1,1,6,6,5,6,5,5,6,2,5,2,45,0,1,12,5,1,3,4,0.11331599835773912,0,12,4.501620626404387,984.5,1211,835,1278.5,475,1125.5,1208.5,843,1016.8571428571429,8.585534359556078,620.5436125854297,5,1035,402,1034,1,0,1035,1,8,3,1,5,5,4,5,4,4,5,4,4,1,1,1,1,1,1,1,1,1,1,0
837,1,1,6,5,5,5,6,4,5,1,1,1,44,1,1,14,6,2.6666666666666665,4.5,3,0.9199397837689887,0,14,0.6437339651479127,984.5,838,835,836,953.5,723.5,821,302,855.9285714285714,8.10117639439728,928.8378443902654,1,837,403,836,1,1,837,1,8,3,1,5,4,4,4,5,3,4,5,3,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0,1
918,2,1,6,5,5,4,6,4,5,1,1,1,50,1,1,12,6,2,5,4,0.6347338168879156,0,12,2.8560563583571583,984.5,838,835,372,953.5,723.5,821,302,789.6428571428571,6.654816400327791,914.3552712815584,1,918,403,917,0,0,918,1,1,4,1,5,4,4,3,5,3,4,5,3,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,1,0
838,1,1,7,7,7,7,7,7,7,7,3,3,65,0,1,9,6,1.3333333333333333,3,3,0.5104694128917475,0,9,5.211965369362896,1356,1456.5,1474,1476,1400,1465,1450,1466,1439.642857142857,7.724225740863114,690.459672924546,3,838,404,837,1,1,838,1,71,4,1,6,6,6,6,6,6,6,NA,NA,1,1,1,1,1,0.5,0.5,0.5,1,1,0
1230,1,1,6,6,6,6,3,7,7,1,3,3,63,0,1,9,5,1,2.5,4,0.04091966607362801,0,9,16.132253834978233,984.5,1211,1255,1278.5,107,1465,1450,302,1107.2857142857142,8.698379277061651,627.4529828505275,3,1230,404,1228,0,0,1230,1,3,3,1,5,5,5,5,2,6,6,NA,NA,0,0,0,0,0,0.5,0.5,0.5,0,0,1
839,1,1,6,6,6,6,6,6,6,1,4,2,59,0,1,6,2,2,3.5,4,0.31462980703435056,0,6,2.1404335480483634,984.5,1211,1255,1278.5,953.5,1339,1208.5,302,1175.7142857142858,3.0635506420709038,690.4271778488875,4,839,405,838,1,1,839,1,3,3,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0.5,0.5
1432,1,0,5,4,4,4,5,4,4,1,5,2,60,0,1,4,2,1.6666666666666667,3,4,0.04091966607362801,0,4,1.1832889773839101,658.5,483.5,411,372,475,723.5,432.5,302,508,5.887185096778335,650.8912106213905,5,1432,405,1430,0,0,1432,0,1,3,0,4,3,3,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0.5,0.5
841,1,1,6,3,2,4,5,3,4,2,3,1,43,1,1,9,6,2,5,4,0.3071027781579307,0,9,13.753951238523513,984.5,238.5,77.5,372,475,328,432.5,843,415.42857142857144,6.692861532401669,826.6524123021704,3,841,406,840,0,1,841,1,15,4,1,5,2,1,3,4,2,3,4,2,0.5,0,0,0,0,0,0,0.5,1,1,0
851,1,1,6,5,5,5,6,5,5,1,3,1,41,1,1,12,6,2,4.5,4,0.9199397837689887,0,12,1.339969053259685,984.5,838,835,836,953.5,1125.5,821,302,913.3571428571429,6.905156229007224,837.464402595372,3,851,406,850,1,0,851,1,4,3,1,5,4,4,4,5,4,4,5,4,0.5,1,1,1,1,1,1,0.5,0,0,1
842,1,0,2,4,6,6,6,4,6,1,3,3,39,1,1,4,3,2,3.5,3,0.5496099630491308,0,4,15.661450090253204,155.5,483.5,1255,1278.5,953.5,723.5,1208.5,302,865.4285714285714,1.3471535810497355,618.6188798424578,3,842,407,841,1,1,842,0,13,5,0,1,3,5,5,5,3,5,NA,NA,0,0.5,1,1,0.5,0,1,0,0,1,0
1241,1,1,6,4,3,3,6,5,5,1,3,3,32,1,1,3,5,2,2.5,2,0.04091966607362801,0,3,12.723789637039076,984.5,483.5,161.5,133,953.5,1125.5,821,302,666.0714285714286,9.8806949171269,583.9060886454478,3,1241,407,1239,0,0,1241,1,16,4,1,5,3,2,2,5,4,4,NA,NA,1,0.5,0,0,0.5,1,0,1,1,0,1
850,1,1,5,5,5,5,6,4,5,1,2,3,62,0,1,8,3,2.3333333333333335,5,3,0.5104694128917475,0,8,0.4226292593692798,658.5,838,835,836,953.5,723.5,821,302,809.3571428571429,5.309309590368911,838.3490114941355,2,850,408,849,0,1,850,1,4,3,1,4,4,4,4,5,3,4,NA,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1
944,2,1,5,5,6,5,6,4,5,2,1,3,63,0,1,10,3,2.3333333333333335,4,4,0.5565895716436292,0,10,2.8795566121946807,658.5,838,1255,836,953.5,723.5,821,843,869.3571428571429,6.5683759669840684,811.8876001170648,1,944,408,943,1,0,944,1,4,4,1,4,4,5,4,5,3,4,NA,NA,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0
854,1,1,6,5,5,5,6,4,5,2,1,1,33,1,1,9,5,2,4.5,4,0.8302997126043519,0,9,0.6437339651479127,984.5,838,835,836,953.5,723.5,821,843,855.9285714285714,5.381482293438624,798.3085149461725,1,854,409,853,1,1,854,1,5,4,1,5,4,4,4,5,3,4,5,3,1,1,0.5,0.5,0.5,0.5,0,0.5,0,1,0
1219,1,1,5,4,5,5,6,4,6,2,1,1,36,1,1,7,5,2.6666666666666665,4.5,3,0.9199397837689887,0,7,3.181237924357976,658.5,483.5,835,836,953.5,723.5,1208.5,843,814.0714285714286,5.0955413214251335,835.9129983444288,1,1219,409,1217,0,0,1219,1,9,3,1,4,3,4,4,5,3,5,5,3,0,0,0.5,0.5,0.5,0.5,1,0.5,1,0,1
861,1,1,7,6,6,4,6,4,5,2,1,1,34,1,1,9,5,3,5,3,0.6169426577254686,0,9,7.475060196684911,1356,1211,1255,372,953.5,723.5,821,843,956,6.094552785935027,935.3986390244607,1,861,410,860,0,1,861,1,13,2,1,6,5,5,3,5,3,4,5,3,1,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,1
1228,1,1,6,6,6,5,6,4,5,2,1,1,32,1,1,9,5,2.6666666666666665,5,3,0.8302997126043519,0,9,2.471703829984106,984.5,1211,1255,836,953.5,723.5,821,843,969.2142857142857,5.833862483337334,877.1230076738353,1,1228,410,1226,1,0,1228,1,14,4,1,5,5,5,4,5,3,4,5,3,0,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0
862,1,1,6,6,5,5,5,5,5,2,5,2,79,0,1,13,6,2.6666666666666665,3.5,4,0.4625701382236211,0,13,2.3475755496645805,984.5,1211,835,836,475,1125.5,821,843,898.2857142857143,11.194098253688617,962.9506239055569,5,862,411,861,0,1,862,1,1,3,1,5,5,4,4,4,4,4,4,4,0.5,0.5,0,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5
876,1,1,6,6,6,5,4,5,5,2,4,2,76,0,1,10,6,1.6666666666666667,4,3,0.11331599835773912,0,10,5.296259886065103,984.5,1211,1255,836,239,1125.5,821,843,924.5714285714286,10.116293027307494,934.3830203697731,4,876,411,875,1,0,876,1,1,3,1,5,5,5,4,3,4,4,4,3,0.5,0.5,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
864,1,1,7,5,5,6,7,3,5,1,1,1,54,0,1,6,5,3,5,5,0.5344190502258107,0,6,6.81343488822955,1356,838,835,1278.5,1400,328,821,302,979.5,5.151259085634233,951.8355952642497,1,864,412,863,0,1,864,1,77,3,1,6,4,4,5,6,2,4,6,2,0.5,0,0,0.5,1,0,0,0.5,1,0.5,0.5
1334,2,1,7,6,6,6,6,6,6,1,1,1,57,0,1,7,5,3,5,4,0.9199397837689887,0,7,2.719161314143903,1356,1211,1255,1278.5,953.5,1339,1208.5,302,1228.7857142857142,5.159966304741113,969.2280611464462,1,1334,412,1332,1,0,1334,1,0,3,1,6,5,5,5,5,5,5,5,5,0.5,1,1,0.5,0,1,1,0.5,0,0.5,0.5
866,1,0,4,4,5,5,5,5,5,1,5,2,70,1,1,NA,3,2.3333333333333335,3.5,4,0.1929656493773094,1,6.0595419847328245,1.8695567908067658,438.5,483.5,835,836,475,1125.5,821,302,716.3571428571429,10.851650748363076,759.698677214903,5,866,413,865,1,1,866,0,22,3,0,3,3,4,4,4,4,4,4,4,1,0.5,1,1,0,1,1,0.5,1,0,1
