row_id,id,survey,q1,q29,q7,q60_1,q60_2,q60_3,q60_4,q25new,ideo5,dem_rep_oth,agegood,female,race_new,race_newF,faminc_new,educ,trust_in_science,covid_know,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,covid_subj_know.NA,covid_subj_know_Imp,covid_know.NA,covid_know_Imp,ideo5.NA,ideo5_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q25new_rank,avg_perc_rank,covmh,ps,orig_id,bm,match_id,rankperc,grp,q100,q22,q59_1,q60_1a,q60_2a,q60_3a,q60_4a,bmF,q1_c,q60_1a_c,q60_2a_c,q60_3a_c,q60_4a_c,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q100_rank,q25_new_rank,q1_rank,q22_rank,q59_1_rank,q59_1_rank_inv
1,1,5,5,6,5,6,4,4,5,6,1,1,71,0,1,1,9,5,5,0.875,NA,0.4042206642589051,0,9,1,3.3726708074534164,0,0.875,0,1,3.7741789812099915,1501,972.5,878,1335,1644,1171.625,5.977488098486402,1147.3742594647176,1264565863,1,1,1,1,NA,27,1,5,3,3,4,1,0,2,1,-0.5,0,1,1,0,0.5,0,0.5,0.5,1,0,1
34,34,5,5,6,5,2,2,5,5,6,2,1,64,0,1,1,10,6,5,0.875,NA,0.02464414701508392,0,10,1,3.3726708074534164,0,0.875,0,2,9.543985700463784,342,266,1357,1335,1644,825,7.704409484428683,1235.9727118461997,1265514317,1,34,0,0,NA,18,4,1,1,4,4,1,0,-2,-1,0.5,0,0,0,1,0.5,1,0.5,0.5,0,1,0
2,2,5,2,1,1,5,5,5,5,1,3,3,82,0,1,1,6,3,2,0.75,NA,0.17010126761560798,0,6,1,3.3726708074534164,0,0.75,0,3,0.6326789454780177,1200.5,1373,1357,1335,114.5,1316.375,6.246058341787583,792.08132427463,1264565823,2,2,1,1,NA,16,3,4,4,4,4,2,-1,0,-0.5,0.5,0.5,0.5,0,1,1,0,0,0,0,0.5,0.5
2114,2114,5,4,4,3,5,6,4,4,4,3,3,76,0,1,1,9,3,2,0.5,NA,0.17512924013880035,0,9,1,3.3726708074534164,0,0.5,0,3,5.942663246830584,1200.5,1637.5,878,775.5,1279,1122.875,9.970175074895506,748.7426401276527,1265277649,2,1412,0,0,NA,50,3,4,5,3,3,2,1,0,0.5,-0.5,-0.5,0.5,1,0,0,1,1,1,1,0.5,0.5
8,8,5,3,6,5,4,4,5,5,3,1,1,30,1,1,1,8,4,4,1,NA,0.5912470788187806,0,8,1,3.3726708074534164,0,1,0,1,1.1712138787180606,905,972.5,1357,1335,994,1142.375,6.460065798073894,851.0034516400475,1264659765,3,8,1,1,NA,4,3,3,3,4,4,3,0,1,1,1,0.5,1,1,1,1,0,1,0.5,1,0,1
119,119,5,3,4,2,2,2,3,4,2,2,1,24,1,1,1,11,5,4,0.75,NA,0.5912470788187806,0,11,1,3.3726708074534164,0,0.75,0,2,2.2298999672728943,342,266,428,775.5,549.5,452.875,6.377190637820995,1034.9134604146,1268296141,3,119,0,0,NA,3,4,1,1,2,3,3,0,-1,-1,-1,-0.5,0,0,0,0,1,0,0.5,0,1,0
11,11,5,5,5,5,6,6,5,4,4,2,1,53,1,1,1,7,4,5,0.875,NA,0.5912470788187806,0,7,1,3.3726708074534164,0,0.875,0,2,4.027091205942977,1501,1637.5,1357,775.5,1279,1317.75,4.7128879410630935,1089.0888427588127,1264680513,4,11,1,1,NA,16,4,5,5,4,3,4,1,1.5,1.5,1,0,1,1,1,0.5,0,1,1,1,1,0
88,88,5,3,6,5,3,3,3,4,2,3,1,49,1,1,1,6,5,5,0.875,NA,0.193470717371291,0,6,1,3.3726708074534164,0,0.875,0,3,1.0419887300970008,637,577,428,775.5,549.5,604.375,4.683836295823959,1084.1665539788182,1267419137,4,88,0,0,NA,3,3,2,2,2,3,4,-1,-1.5,-1.5,-1,0,0,0,0,0.5,1,0,0,0,0,1
12,12,5,4,6,4,3,3,2,4,3,3,3,33,1,1,1,10,3,2,0.875,NA,0.5912470788187806,0,10,1,3.3726708074534164,0,0.875,0,3,5.547265394760559,637,577,165.5,775.5,994,538.75,8.565389664084174,752.7541220022396,1264877667,5,12,1,1,NA,1,3,2,2,1,3,5,1,0.5,0.5,-0.5,0.5,1,1,0,1,0,1,1,0,0.5,0.5
22,22,5,2,1,3,2,2,3,3,1,4,3,38,1,1,1,11,3,2,0.625,NA,0.28730259896607885,0,11,1,3.3726708074534164,0,0.625,0,4,1.9262499311868273,342,266,428,302,114.5,334.5,7.130670040978844,714.513348572398,1264659907,5,22,0,0,NA,3,3,1,1,2,2,5,-1,-0.5,-0.5,0.5,-0.5,0,0,1,0,1,0,0,1,0.5,0.5
13,13,5,3,6,5,4,4,4,4,1,3,3,66,1,1,1,2,2,5,0.875,NA,0.24842433255435165,0,2,1,3.3726708074534164,0,0.875,0,3,0.10579850890925735,905,972.5,878,775.5,114.5,882.75,7.361894558910664,994.1251942693584,1264768591,6,13,1,1,NA,48,3,3,3,3,3,6,0,1.5,1,1,0,1,1,1,0.5,0,0.5,0.5,0,0,1
217,217,5,3,6,5,1,2,2,4,1,3,3,61,1,1,1,5,2,5,0.625,NA,0.12548686353657673,0,5,1,3.3726708074534164,0,0.625,0,3,5.640108089562732,71.5,266,165.5,775.5,114.5,319.625,7.934016293019934,1056.4064170199786,1269134127,6,216,0,0,NA,77,5,0,1,1,3,6,0,-1.5,-1,-1,0,0,0,0,0.5,1,0.5,0.5,1,1,0
14,14,5,3,6,5,2,2,4,5,2,2,1,53,1,1,1,3,3,5,0.75,NA,0.24134268111323562,0,3,1,3.3726708074534164,0,0.75,0,2,5.48861745195568,342,266,878,1335,549.5,705.25,4.547383061761382,1062.1184406403565,1264693349,7,14,0,1,NA,6,4,1,1,3,4,7,1,0,-1,0,0.5,0.5,0,0.5,1,0,0.5,1,0.5,0,1
275,275,5,1,4,2,2,4,4,4,2,3,1,49,1,1,1,6,2,5,0.625,NA,0.5365767296933645,0,6,1,3.3726708074534164,0,0.625,0,3,3.199423292746712,342,972.5,878,775.5,549.5,742,7.865797088772143,1023.0581622471794,1269848885,7,274,1,0,NA,6,5,1,3,3,3,7,-1,0,1,0,-0.5,0.5,1,0.5,0,1,0.5,0,0.5,1,0
15,15,5,4,5,2,6,4,4,3,3,3,3,51,0,1,1,6,3,3,1,NA,0.4042206642589051,0,6,1,3.3726708074534164,0,1,0,3,4.8039412079814365,1501,972.5,878,302,994,913.375,4.712136626621614,779.5634475151364,1264979143,8,15,0,1,NA,2,3,5,3,3,2,8,1,0.5,-0.5,-0.5,-1,1,0,0,0,0,0,1,0,0.5,0.5
2084,2084,5,2,6,5,5,5,5,5,5,3,3,58,0,1,1,5,4,3,0.75,NA,0.5912470788187806,0,5,1,3.3726708074534164,0,0.75,0,3,0.6326789454780177,1200.5,1373,1357,1335,1502,1316.375,5.1443917791515545,882.5380204897248,1264888669,8,1382,1,0,NA,10,3,4,4,4,4,8,-1,-0.5,0.5,0.5,1,0,1,1,1,1,1,0,1,0.5,0.5
19,19,5,5,6,4,6,4,4,5,5,1,3,57,1,1,1,9,6,5,0.875,NA,0.5912470788187806,0,9,1,3.3726708074534164,0,0.875,0,1,3.7741789812099915,1501,972.5,878,1335,1502,1171.625,6.739003253349461,1178.671746472389,1264939769,9,19,0,1,NA,15,3,5,3,3,4,9,1,0,0,-0.5,0,0.5,0.5,0,0.5,0,1,1,0,0.5,0.5
2070,2070,5,3,3,4,6,4,5,5,2,3,3,65,1,1,1,8,5,5,0.625,NA,0.24134268111323562,0,8,1,3.3726708074534164,0,0.625,0,3,3.112290685913474,1501,972.5,1357,1335,549.5,1291.375,6.933667560548481,1107.0659715504962,1265138627,9,1368,1,0,NA,51,3,5,3,4,4,9,-1,0,0,0.5,0,0.5,0.5,1,0.5,1,0,0,1,0.5,0.5
20,20,5,3,1,2,2,4,4,5,5,3,3,55,1,1,1,1,2,4,1,NA,0.47886127044826854,0,1,1,3.3726708074534164,0,1,0,3,4.130523594847933,342,972.5,878,1335,1502,881.875,7.641343131921501,730.2643279741073,1264825167,10,20,1,1,NA,0,3,1,3,3,4,10,0,0,1,0.5,0.5,0.5,1,1,1,0,1,0.5,0,0.5,0.5
305,305,5,3,5,1,2,2,3,4,4,2,3,55,1,1,1,1,2,4,0.75,NA,0.5166064726294172,0,1,1,3.3726708074534164,0,0.75,0,2,2.2298999672728943,342,266,428,775.5,1279,452.875,5.993318390961778,799.8020767828926,1270771851,10,304,0,0,NA,1,3,1,1,2,3,10,0,0,-1,-0.5,-0.5,0.5,0,0,0,1,0,0.5,1,0.5,0.5
23,23,5,3,2,1,4,4,4,4,2,2,1,44,1,1,1,5,2,3,0.75,NA,0.29714609446923024,0,5,1,3.3726708074534164,0,0.75,0,2,0.10579850890925735,905,972.5,878,775.5,549.5,882.75,4.756148984319171,790.9749260482181,1262628089,11,23,1,1,NA,66,3,3,3,3,3,11,0,1,1,0,0,1,1,0.5,0.5,0,0,0.5,1,0,1
2107,2107,5,3,6,3,2,2,4,4,6,2,1,51,1,1,1,2,3,3,0.75,NA,0.193470717371291,0,2,1,3.3726708074534164,0,0.75,0,2,4.054590651852492,342,266,878,775.5,1644,565.375,5.80813888372994,766.3908705155472,1264925443,11,1405,0,0,NA,46,4,1,1,3,3,11,0,-1,-1,0,0,0,0,0.5,0.5,1,1,0.5,0,1,0
24,24,5,5,6,5,6,5,4,4,5,1,3,48,1,1,1,11,5,5,0.625,NA,0.3849585723390695,0,11,1,3.3726708074534164,0,0.625,0,1,2.746592168109454,1501,1373,878,775.5,1502,1131.875,9.16314362056526,1128.4477044523135,1264825157,12,24,0,1,NA,5,3,5,4,3,3,12,0,0,0,-0.5,0,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0.5
2187,2187,5,5,6,3,6,5,5,4,6,3,3,56,1,1,1,12,4,5,0.75,NA,0.02464414701508392,0,12,1,3.3726708074534164,0,0.75,0,3,2.5353164495099096,1501,1373,1357,775.5,1644,1251.625,7.570592283219396,1196.25692658089,1268383473,12,1485,1,0,NA,21,3,5,4,4,3,12,0,0,0,0.5,0,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5
26,26,5,4,1,3,3,4,4,4,3,4,2,63,0,1,1,6,5,4,0.875,NA,0.24134268111323562,0,6,1,3.3726708074534164,0,0.875,0,4,0.9447020664598984,637,972.5,878,775.5,994,815.75,4.520381590813503,929.3172548779226,1265277653,13,26,0,1,NA,0,3,2,3,3,3,13,-0.5,-2,-1,-0.5,-0.5,0,0,0,0,0,0.5,0,0,0,1
69,69,5,5,6,5,7,6,5,5,3,5,2,62,0,1,1,8,4,4,0.875,NA,0.12314991856100842,0,8,1,3.3726708074534164,0,0.875,0,5,3.5695235169297352,1746.5,1637.5,1357,1335,994,1519,5.441487390679262,887.5041892834146,1267124487,13,69,1,0,NA,21,5,6,5,4,4,13,0.5,2,1,0.5,0.5,1,1,1,1,1,0.5,1,1,1,0
27,27,5,4,5,4,4,4,4,4,2,1,1,38,0,1,1,11,6,5,0.875,NA,0.5912470788187806,0,11,1,3.3726708074534164,0,0.875,0,1,0.10579850890925735,905,972.5,878,775.5,549.5,882.75,7.096146407725081,1172.732776778334,1265384541,14,27,0,1,NA,1,2,3,3,3,3,14,-0.5,-1,-0.5,0,-0.5,0,0,0.5,0,0,0,0,0,1,0
2050,2050,5,5,6,4,6,5,4,5,4,2,1,39,0,1,1,14,6,5,0.875,NA,0.5912470788187806,0,14,1,3.3726708074534164,0,0.875,0,2,3.5938635003019685,1501,1373,878,1335,1279,1271.75,7.503319443721187,1295.0864853874589,1264767933,14,1348,1,0,NA,5,1,5,4,3,4,14,0.5,1,0.5,0,0.5,1,1,0.5,1,1,1,1,1,0,1
30,30,5,3,6,4,2,2,3,4,2,4,3,71,1,1,1,NA,3,5,0.625,NA,0.24134268111323562,1,6.038292529817955,1,3.3726708074534164,0,0.625,0,4,2.2298999672728943,342,266,428,775.5,549.5,452.875,14.319299675838487,1047.9733003243628,1265095753,15,30,0,1,NA,5,3,1,1,2,3,15,-0.5,-1,-1,-0.5,0,0,0,0,0.5,0,0,0,0,0.5,0.5
2055,2055,5,4,6,4,4,4,4,4,3,2,3,73,1,1,1,NA,3,5,1,NA,0.5365767296933645,1,6.038292529817955,1,3.3726708074534164,0,1,0,2,0.10579850890925735,905,972.5,878,775.5,994,882.75,15.056025756491845,1075.3442101164048,1264806803,15,1353,1,0,NA,25,3,3,3,3,3,15,0.5,1,1,0.5,0,1,1,1,0.5,1,1,1,1,0.5,0.5
31,31,5,4,6,5,6,4,4,5,2,1,1,63,0,1,1,5,3,1,0.875,NA,0.46193612350400115,0,5,1,3.3726708074534164,0,0.875,0,1,3.7741789812099915,1501,972.5,878,1335,549.5,1171.625,11.212999166061334,744.8768753593746,1265309915,16,31,0,1,NA,20,4,5,3,3,4,16,-0.5,-0.5,-1,-1,-0.5,0,0,0,0,0,0,0,0,1,0
262,262,5,5,6,4,7,6,6,6,7,3,1,72,0,1,1,2,4,1,0.875,NA,0.30054528716096596,0,2,1,3.3726708074534164,0,0.875,0,3,3.2577289939257668,1746.5,1637.5,1651.5,1658.5,1769.5,1673.5,10.62984085057294,677.3907874363383,1269753731,16,261,1,0,NA,50,3,6,5,5,5,16,0.5,0.5,1,1,0.5,1,1,1,1,1,1,1,1,0,1
36,36,5,3,6,1,4,4,4,4,2,1,1,32,1,1,1,10,6,5,1,NA,0.10388782664117271,0,10,1,3.3726708074534164,0,1,0,1,0.10579850890925735,905,972.5,878,775.5,549.5,882.75,10.370815650400967,1105.5554406843619,1265861183,17,36,0,1,NA,24,4,3,3,3,3,17,-1,0,0,0,-0.5,0.5,0.5,0.5,0,0,0.5,0,1,1,0
226,226,5,5,5,2,4,4,4,5,2,1,1,32,1,1,1,10,5,5,0.75,NA,0.46193612350400115,0,10,1,3.3726708074534164,0,0.75,0,1,1.1207159505566162,905,972.5,878,1335,549.5,1022.625,5.6999186892713825,1121.6153939415065,1269188965,17,225,1,0,NA,3,3,3,3,3,4,17,1,0,0,0,0.5,0.5,0.5,0.5,1,1,0.5,1,0,0,1
41,41,5,3,5,5,3,3,3,3,4,3,3,38,1,1,1,5,2,2,0.875,NA,0.16741024006798386,0,5,1,3.3726708074534164,0,0.875,0,3,0.9478933732388479,637,577,428,302,1279,486,7.106036536467591,692.425231565131,1264629639,18,41,0,1,NA,48,4,2,2,2,2,18,-0.5,-0.5,-0.5,-1,-1,0,0,0,0,0,0.5,0,0,0,1
206,206,5,4,4,3,4,4,5,5,4,3,3,40,1,1,1,5,3,2,0.875,NA,0.3681042419092132,0,5,1,3.3726708074534164,0,0.875,0,3,1.1712138787180606,905,972.5,1357,1335,1279,1142.375,4.307051352371459,740.8338472694821,1269095793,18,205,1,0,NA,50,5,3,3,4,4,18,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,1,1,1,0
46,46,5,5,4,3,4,5,5,5,5,4,2,64,0,1,1,12,5,4,0.75,NA,0.22809999291834857,0,12,1,3.3726708074534164,0,0.75,0,4,1.3954424031311061,905,1373,1357,1335,1502,1242.5,4.9899246391834655,1014.3413414419509,1266326123,19,46,0,1,NA,26,3,3,4,4,4,19,0.5,-1,-0.5,-0.5,-0.5,0,0,0,0,0,1,1,1,1,0
278,278,5,4,6,4,6,6,6,6,2,4,2,73,0,1,1,13,6,4,0.75,NA,0.06925855109411515,0,13,1,3.3726708074534164,0,0.75,0,4,2.5285346829451294,1501,1637.5,1651.5,1658.5,549.5,1612.125,7.662269445126111,1130.6250163631319,1269839677,19,277,1,0,NA,4,2,5,5,5,5,19,-0.5,1,0.5,0.5,0.5,1,1,1,1,1,0,0,0,0,1
47,47,5,4,1,3,2,2,2,2,2,2,1,69,0,1,1,7,5,5,0.875,NA,0.5912470788187806,0,7,1,3.3726708074534164,0,0.875,0,2,3.1589635384667893,342,266,165.5,114,549.5,221.875,6.811599391704067,1146.076707696066,1266403805,20,47,0,1,NA,25,2,1,1,1,1,20,-0.5,-1,-1,-1,-0.5,0,0,0,0,0,0,0,1,0.5,0.5
2125,2125,5,5,6,4,4,4,4,3,4,1,1,65,0,1,1,9,5,5,0.875,NA,0.5912470788187806,0,9,1,3.3726708074534164,0,0.875,0,1,2.31811245642034,905,972.5,878,302,1279,764.375,6.918234818728887,1138.7846016732426,1265613749,20,1423,1,0,NA,2,2,3,3,3,2,20,0.5,1,1,1,0.5,1,1,1,1,1,1,1,0,0.5,0.5
51,51,5,2,6,3,2,2,2,3,2,3,3,66,1,1,1,5,5,5,0.875,NA,0.27597195666029317,0,5,1,3.3726708074534164,0,0.875,0,3,2.332236810535736,342,266,165.5,302,549.5,268.875,5.110516874179452,1142.578058544195,1266433641,21,51,0,1,NA,1,4,1,1,1,2,21,-1,-1,-0.5,-1,-0.5,0,0,0,0,0,0,0,0,1,0
157,157,5,4,6,1,4,3,4,4,3,3,3,57,1,1,1,4,5,5,0.75,NA,0.17612067134055662,0,4,1,3.3726708074534164,0,0.75,0,3,1.0507337238353363,905,577,878,775.5,994,783.875,5.114425350000746,1129.8897616315196,1268778005,21,156,1,0,NA,18,3,3,2,3,3,21,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,0,1
52,52,5,4,5,4,6,5,5,4,6,3,3,44,0,1,1,4,5,4,0.875,NA,0.47886127044826854,0,4,1,3.3726708074534164,0,0.875,0,3,2.5353164495099096,1501,1373,1357,775.5,1644,1251.625,4.514472008424546,937.6013141353156,1266148593,22,52,1,1,NA,49,3,5,4,4,3,22,0,1,-0.5,0,0,1,0,0.5,0.5,0,1,0.5,1,0.5,0.5
2182,2182,5,4,1,3,4,6,5,4,2,3,3,51,0,1,1,4,5,4,0.875,NA,0.5365767296933645,0,4,1,3.3726708074534164,0,0.875,0,3,6.271403645824537,905,1637.5,1357,775.5,549.5,1168.75,5.161611481641163,957.2048006659563,1267211399,22,1480,0,0,NA,25,3,3,5,4,3,22,0,-1,0.5,0,0,0,1,0.5,0.5,1,0,0.5,0,0.5,0.5
57,57,5,3,6,5,5,5,5,5,7,6,3,53,1,1,1,1,4,3,0.75,NA,0.3089016358614829,0,1,1,3.3726708074534164,0,0.75,0,6,0.6326789454780177,1200.5,1373,1357,1335,1769.5,1316.375,7.851946520074899,697.9420503030146,1264391759,23,57,1,1,NA,35,4,4,4,4,4,23,0,0.5,1,1,1,1,1,1,1,0,1,0.5,1,1,0
2047,2047,5,3,5,4,4,3,3,3,3,6,3,56,1,1,1,4,3,3,0.625,NA,0.34501805821117487,0,4,1,3.3726708074534164,0,0.625,0,6,1.4486673845268268,905,577,428,302,994,553,5.205131640445873,799.8417975577905,1264543525,23,1345,0,0,NA,24,3,3,2,2,2,23,0,-0.5,-1,-1,-1,0,0,0,0,1,0,0.5,0,0,1
59,59,5,5,6,5,6,4,4,4,3,1,1,69,0,1,1,11,6,5,1,NA,0.5912470788187806,0,11,1,3.3726708074534164,0,1,0,1,2.675444400016493,1501,972.5,878,775.5,994,1031.75,9.302168788806677,1193.5331468883307,1266643967,24,59,1,1,NA,5,4,5,3,3,3,24,1,2,0,0,0,1,0.5,0.5,0.5,0,0.5,1,0,0.5,0.5
2135,2135,5,3,6,4,2,4,4,4,3,2,1,61,0,1,1,11,6,5,0.75,NA,0.5912470788187806,0,11,1,3.3726708074534164,0,0.75,0,2,3.199423292746712,342,972.5,878,775.5,994,742,7.745324954412919,1255.4598889216966,1265987761,24,1433,0,0,NA,50,4,1,3,3,3,24,-1,-2,0,0,0,0,0.5,0.5,0.5,1,0.5,0,1,0.5,0.5
61,61,5,5,6,5,7,4,5,6,3,2,1,64,1,1,1,8,4,4,0.75,NA,0.3681042419092132,0,8,1,3.3726708074534164,0,0.75,0,2,8.477575507599127,1746.5,972.5,1357,1658.5,994,1433.625,2.83326002053688,967.8223197392643,1266730067,25,61,1,1,NA,3,3,6,3,4,5,25,0.5,2,1,1,1.5,1,1,1,1,0,0,1,1,0,1
211,211,5,4,5,2,3,2,3,3,4,3,1,60,1,1,1,9,5,4,0.75,NA,0.12548686353657673,0,9,1,3.3726708074534164,0,0.75,0,3,2.036599300621342,637,266,428,302,1279,408.25,2.8575561755097127,974.014361802156,1269115493,25,210,0,0,NA,0,4,2,1,2,2,25,-0.5,-2,-1,-1,-1.5,0,0,0,0,1,1,0,0,1,0
62,62,5,4,5,5,5,5,4,5,2,3,3,49,1,1,1,5,3,5,1,NA,0,0,5,1,3.3726708074534164,0,1,0,3,2.5846161774899024,1200.5,1373,878,1335,549.5,1196.625,8.72449550230763,1040.3892086573644,1266785367,26,62,1,1,NA,53,4,4,4,3,4,26,-0.5,0,0,-0.5,0.5,0.5,0.5,0,1,0,0.5,0,1,1,0
2170,2170,5,5,6,5,5,5,5,4,2,3,3,53,1,1,1,NA,2,5,0.875,NA,0.17010126761560798,1,6.038292529817955,1,3.3726708074534164,0,0.875,0,3,1.9241708081998938,1200.5,1373,1357,775.5,549.5,1176.5,13.178324791806645,1027.046162781025,1264543521,26,1468,0,0,NA,8,3,4,4,4,3,26,0.5,0,0,0.5,-0.5,0.5,0.5,1,0,1,0.5,1,0,0,1
64,64,5,5,6,5,4,4,5,4,7,6,1,61,1,1,1,1,3,5,1,NA,0.41965866440053823,0,1,1,3.3726708074534164,0,1,0,6,2.253151062212023,905,972.5,1357,775.5,1769.5,1002.5,14.275646831441213,903.9104350248289,1266694647,27,64,1,1,NA,14,4,3,3,4,3,27,0,-1.5,1,1.5,1,0,1,1,1,0,1,0.5,1,0.5,0.5
2144,2144,5,5,1,5,7,2,2,2,5,6,1,55,1,1,1,1,3,5,0.75,NA,0.32023227816726857,0,1,1,3.3726708074534164,0,0.75,0,6,19.44030978278065,1746.5,266,165.5,114,1502,573,9.76315248145506,935.9437405891135,1266337403,27,1442,0,0,NA,2,4,6,1,1,1,27,0,1.5,-1,-1.5,-1,1,0,0,0,1,0,0.5,0,0.5,0.5
65,65,5,5,5,5,7,7,7,7,7,3,1,64,0,1,1,3,5,5,0.75,NA,0.4329013525954252,0,3,1,3.3726708074534164,0,0.75,0,3,5.793365721310591,1746.5,1784.5,1791,1795.5,1769.5,1779.375,7.113978213456973,1139.6195412760055,1266868581,28,65,1,1,NA,69,3,6,6,6,6,28,0.5,0,0,1,1,0.5,0.5,1,1,0,1,1,1,1,0
2102,2102,5,4,6,5,7,7,5,5,6,2,1,68,0,1,1,4,5,5,0.75,NA,0.27597195666029317,0,4,1,3.3726708074534164,0,0.75,0,2,6.851311034263567,1746.5,1784.5,1357,1335,1644,1555.75,5.774357762934468,1162.4317330860551,1265564765,28,1400,0,0,NA,3,2,6,6,4,4,28,-0.5,0,0,-1,-1,0.5,0.5,0,0,1,0,0,0,0,1
70,70,5,4,6,5,3,3,4,5,4,4,1,77,1,1,1,7,2,4,0.75,NA,0.02464414701508392,0,7,1,3.3726708074534164,0,0.75,0,4,2.0887163753785423,637,577,878,1335,1279,856.75,7.590853112517547,890.1876471731067,1267148819,29,70,0,1,NA,7,2,2,2,3,4,29,0.5,-1,-0.5,0,0.5,0,0,0.5,1,0,1,1,0,0,1
2051,2051,5,3,1,5,5,4,4,4,2,3,1,82,1,1,1,5,3,4,0.875,NA,0.24134268111323562,0,5,1,3.3726708074534164,0,0.875,0,3,0.682712620094789,1200.5,972.5,878,775.5,549.5,956.625,4.641521000891013,937.8960681728595,1264927007,29,1349,1,0,NA,23,4,4,3,3,3,29,-0.5,1,0.5,0,-0.5,1,1,0.5,0,1,0,0,1,1,0
71,71,5,4,4,5,3,3,3,3,3,3,1,62,1,1,1,7,5,5,0.75,NA,0.02464414701508392,0,7,1,3.3726708074534164,0,0.75,0,3,0.9478933732388479,637,577,428,302,994,486,5.394667881917893,1151.9148887664492,1267149527,30,71,0,1,NA,18,3,2,2,2,2,30,-0.5,-0.5,-0.5,-0.5,-1,0,0,0,0,0,0,0,1,0.5,0.5
256,256,5,5,5,4,4,4,4,5,4,2,1,62,1,1,1,10,6,5,0.875,NA,0.46193612350400115,0,10,1,3.3726708074534164,0,0.875,0,2,1.1207159505566162,905,972.5,878,1335,1279,1022.625,5.477918645160576,1227.8775740683823,1269684187,30,255,1,0,NA,14,3,3,3,3,4,30,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,0,0.5,0.5
79,79,5,5,3,5,2,4,5,5,1,1,1,22,0,1,1,4,2,3,0.375,NA,0.32023227816726857,0,4,1,3.3726708074534164,0,0.375,0,1,4.893407746467338,342,972.5,1357,1335,114.5,1001.625,12.060049890528582,772.0700793713124,1267314287,31,79,1,1,NA,67,3,1,3,4,4,31,2,-1,0,1.5,2,0,0.5,1,1,0,0,1,1,1,0
248,248,5,1,6,2,4,4,2,1,4,2,1,18,0,1,1,NA,3,3,0.75,NA,0.3033779477374124,1,6.038292529817955,1,3.3726708074534164,0,0.75,0,2,12.531198228673851,905,972.5,165.5,23,1279,516.5,13.349844682309739,907.8036829886299,1269456119,31,247,0,0,NA,12,1,3,3,1,0,31,-2,1,0,-1.5,-2,1,0.5,0,0,1,1,0,0,0,1
81,81,5,3,4,5,3,3,4,5,4,6,3,48,0,1,1,10,3,3,0.625,NA,0.5818284824020962,0,10,1,3.3726708074534164,0,0.625,0,6,2.0887163753785423,637,577,878,1335,1279,856.75,9.953531155155883,784.6286198615148,1267347971,32,81,0,1,NA,6,4,2,2,3,4,32,0,-1.5,-1.5,-1,-0.5,0,0,0,0,0,1,0.5,1,0.5,0.5
260,260,5,3,4,3,6,6,6,6,2,6,3,53,0,1,1,10,4,3,0.75,NA,0.5912470788187806,0,10,1,3.3726708074534164,0,0.75,0,6,2.5285346829451294,1501,1637.5,1651.5,1658.5,549.5,1612.125,10.052567690777956,836.5097425005823,1269724511,32,259,1,0,NA,1,4,5,5,5,5,32,0,1.5,1.5,1,0.5,1,1,1,1,1,0,0.5,0,0.5,0.5
82,82,5,3,5,2,2,4,3,5,3,4,3,21,1,1,1,4,4,2,0.5,NA,0.27597195666029317,0,4,1,3.3726708074534164,0,0.5,0,4,7.695171632298353,342,972.5,428,1335,994,769.375,7.8413918628393136,747.4492388456274,1267377793,33,82,1,1,NA,51,1,1,3,2,4,33,1,0,1,0.5,0.5,0.5,1,1,1,0,0,1,1,0,1
290,290,5,1,2,4,2,2,2,4,4,6,3,26,1,1,1,5,3,2,0.875,NA,0.4042206642589051,0,5,1,3.3726708074534164,0,0.875,0,6,4.7327414717631235,342,266,165.5,775.5,1279,387.25,8.429068016657121,751.9125898196961,1150838403,33,289,0,0,NA,7,4,1,1,1,3,33,-1,0,-1,-0.5,-0.5,0.5,0,0,0,1,1,0,0,1,0
83,83,5,5,6,5,6,6,5,5,6,1,1,28,1,1,1,6,5,5,0.75,NA,0.5912470788187806,0,6,1,3.3726708074534164,0,0.75,0,1,2.5260446639931864,1501,1637.5,1357,1335,1644,1457.625,6.5984256430555535,1118.1176922390275,1266931367,34,83,1,1,NA,22,4,5,5,4,4,34,0,0,0.5,0,0,0.5,1,0.5,0.5,0,1,0.5,1,1,0
2117,2117,5,5,6,3,6,5,5,5,2,2,1,34,1,1,1,5,6,5,1,NA,0.46193612350400115,0,5,1,3.3726708074534164,0,1,0,2,1.2857331565611025,1501,1373,1357,1335,549.5,1391.5,7.777782558693229,1117.964173720813,1265576597,34,1415,0,0,NA,3,3,5,4,4,4,34,0,0,-0.5,0,0,0.5,0,0.5,0.5,1,0,0.5,0,0,1
