row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,caseid_BROW0017,caseid_BROW0016,caseid_BROW0015,caseid_BROW0014,caseid_BROW0013,caseid,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
45,2,1,7,6,6,6,7,5,6,6,1393236737,NA,NA,NA,NA,NA,4,3,62,0,1,5,3,2.6666666666666665,5,5,0.11331599835773912,0,5,2.0350111456200466,1356,1211,1255,1278.5,1400,1125.5,1208.5,1403,1262.0714285714287,8.019596868779857,906.0561210311944,4,45,34,45,1,1,45,1,11,4,1,6,5,5,5,6,4,5,NA,NA,1,1,1,1,1,1,1,0.5,1,1,0
748,1,1,6,5,5,5,5,4,5,1,1400445915,NA,NA,NA,NA,NA,3,3,64,0,1,2,3,3.3333333333333335,5,3,0.5006158478171615,0,2,0.840805215262611,984.5,838,835,836,475,723.5,821,302,787.5714285714286,7.638045154628721,978.4197131631875,3,748,34,747,0,0,748,1,7,3,1,5,4,4,4,4,3,4,NA,NA,0,0,0,0,0,0,0,0.5,0,0,1
46,1,1,6,6,6,6,6,6,6,2,1393237871,NA,NA,NA,NA,NA,3,2,65,0,1,11,3,2,4.5,3,0.8282468865471464,0,11,2.140433548048363,984.5,1211,1255,1278.5,953.5,1339,1208.5,843,1175.7142857142858,6.89653672637215,842.6357473576475,3,46,35,46,1,1,46,1,5,2,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0.5,0,1,0
1022,1,1,4,4,4,4,4,4,4,2,1402308251,NA,NA,NA,NA,NA,3,2,67,0,1,9,5,2,4.5,4,0.04091966607362801,0,9,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,843,442.85714285714283,5.660821930616674,916.6428767243353,3,1022,35,1021,0,0,1022,1,49,1,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0.5,1,0,1
47,1,0,4,5,5,5,6,4,3,1,1393260473,NA,NA,NA,NA,NA,3,3,26,1,2,7,4,2,4,5,0.04091966607362801,0,7,5.77030815410078,438.5,838,835,836,953.5,723.5,184,302,686.9285714285714,9.577997589002718,703.2698397576719,3,47,36,47,1,1,47,0,26,5,0,3,4,4,4,5,3,2,NA,NA,0.5,1,1,1,1,0.5,0,0.5,0,1,0
485,2,0,4,4,4,4,4,4,4,6,1396722521,1308368363,NA,NA,1178267541,NA,3,3,32,1,2,NA,3,2,3.5,4,0.6296701792801422,1,6.0595419847328245,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,1403,442.85714285714283,9.242337554026182,621.8191362140498,3,485,36,485,0,0,485,0,50,3,0,3,3,3,3,3,3,3,NA,NA,0.5,0,0,0,0,0.5,1,0.5,1,0,1
48,1,0,2,2,2,4,6,4,4,1,1388240641,NA,NA,NA,NA,NA,3,2,54,1,1,9,2,2,3,3,0.3065553578760092,0,9,11.213995274816597,155.5,120.5,77.5,372,953.5,723.5,432.5,302,405,6.020380898733043,610.6571472849076,3,48,37,48,0,1,48,0,49,5,0,1,1,1,3,5,3,3,3,5,0.5,0,0,0,1,0,0,0.5,1,0.5,0.5
853,1,0,2,3,4,5,5,5,5,1,1401389989,NA,NA,NA,NA,NA,3,2,54,1,1,8,4,1,2.5,3,0.04091966607362801,0,8,6.3452231393239,155.5,238.5,411,836,475,1125.5,821,302,580.3571428571429,7.4338315342770525,555.9928578530314,3,853,37,852,1,0,853,0,6,5,0,1,2,3,4,4,4,4,4,4,0.5,1,1,1,0,1,1,0.5,0,0.5,0.5
50,2,1,7,6,6,7,5,7,6,1,1393264389,1300197557,1265246585,1241653451,1179184243,NA,3,3,38,0,1,NA,2,3.3333333333333335,3.5,3,0.6225537156151635,1,6.0595419847328245,9.561097910017892,1356,1211,1255,1476,475,1465,1208.5,302,1206.642857142857,13.571282012000188,809.7865928037273,3,50,38,50,1,1,50,1,12,2,1,6,5,5,6,4,6,5,NA,NA,1,0.5,1,1,0.5,1,1,1,0.5,0,1
1394,1,0,6,6,5,5,5,5,5,2,1405333631,NA,NA,NA,NA,NA,3,3,44,0,1,8,2,3,3.5,3,0.7386068153825097,0,8,2.3475755496646316,984.5,1211,835,836,475,1125.5,821,843,898.2857142857143,7.415392524233427,768.7597205878975,3,1394,38,1392,0,0,1394,0,12,3,0,5,5,4,4,4,4,4,NA,NA,0,0.5,0,0,0.5,0,0,0,0.5,1,0
51,1,0,5,5,5,5,6,7,6,2,1392661573,NA,NA,NA,NA,NA,4,1,60,0,1,7,2,3,4,3,0.5998357739154235,0,7,6.098182359171696,658.5,838,835,836,953.5,1465,1208.5,843,970.6428571428571,6.332195977151007,889.0782659328684,4,51,39,51,1,1,51,0,54,3,0,4,4,4,4,5,6,5,5,6,0,0.5,0.5,0.5,0.5,1,1,0,1,1,0
754,1,1,6,5,5,5,6,3,4,1,1400479427,NA,NA,NA,NA,NA,3,1,65,0,1,10,4,2.3333333333333335,5,4,0.9199397837689887,0,10,2.6378509567888386,984.5,838,835,836,953.5,328,432.5,302,743.9285714285714,6.789837109458543,895.6595397384173,3,754,39,753,0,0,754,1,53,2,1,5,4,4,4,5,2,3,5,2,1,0.5,0.5,0.5,0.5,0,0,1,0,0,1
57,1,1,5,5,5,5,5,5,5,1,1393265659,NA,NA,NA,NA,NA,3,3,62,0,1,4,2,2.6666666666666665,4,3,0.5998357739154235,0,4,0.7701702324626903,658.5,838,835,836,475,1125.5,821,302,798.4285714285714,3.2148229976142577,802.3836943526748,3,57,40,57,1,1,57,1,50,4,1,4,4,4,4,4,4,4,NA,NA,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5
626,2,1,5,5,5,5,5,4,5,1,1399444275,1298823681,1265588635,NA,1179193993,NA,2,3,56,0,1,6,4,3,4,4,0.5496099630491308,0,6,0.5759614623117102,658.5,838,835,836,475,723.5,821,302,741,3.35062581698735,846.5372310047203,2,626,40,625,0,0,626,1,23,4,1,4,4,4,4,4,3,4,NA,NA,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5
60,2,1,4,4,4,4,4,4,4,3,1393268547,NA,NA,NA,NA,NA,3,3,29,1,1,4,2,2.3333333333333335,5,3,0.42821951553305043,0,4,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,1140.5,442.85714285714283,7.84632928774376,726.0180617021482,3,60,41,60,0,1,60,1,51,3,1,3,3,3,3,3,3,3,NA,NA,0,0,0,0,0,0.5,0,0.5,1,0,1
812,1,1,6,6,5,5,6,4,5,1,1399910559,NA,NA,NA,NA,NA,2,3,34,1,1,3,4,2.3333333333333335,5,3,0.12111673737511972,0,3,1.7810120559234999,984.5,1211,835,836,953.5,723.5,821,302,909.2142857142857,9.03360741213098,774.5988626566079,2,812,41,811,1,0,812,1,5,4,1,5,5,4,4,5,3,4,NA,NA,1,1,1,1,1,0.5,1,0.5,0,1,0
61,1,1,5,5,5,5,6,5,7,3,1392143045,NA,NA,NA,NA,NA,2,3,40,0,1,5,3,2,5,3,0.3823730669221294,0,5,4.968345328535409,658.5,838,835,836,953.5,1125.5,1450,1140.5,956.6428571428571,6.79383465331091,718.8928227476961,2,61,42,61,0,1,61,1,27,3,1,4,4,4,4,5,4,6,NA,NA,0.5,0,0,0,1,1,1,0.5,1,0.5,0.5
314,1,1,5,6,6,6,5,4,6,1,1395655285,NA,NA,NA,NA,NA,3,3,37,0,1,2,5,2,4.5,3,0.7086355549473107,0,2,6.015016203696028,658.5,1211,1255,1278.5,475,723.5,1208.5,302,972.8571428571429,6.531003820084044,769.9388824892546,3,314,42,314,1,0,314,1,6,3,1,4,5,5,5,4,3,5,NA,NA,0.5,1,1,1,0,0,0,0.5,0,0.5,0.5
62,1,0,7,4,4,4,4,4,4,1,1393266473,NA,NA,NA,NA,NA,6,3,43,0,2,1,4,3,3,1,0.7457232790474886,0,1,7.444445634932228,1356,483.5,411,372,239,723.5,432.5,302,573.9285714285714,15.330497527028541,625.37474144988,6,62,43,62,1,1,62,0,0,3,0,6,3,3,3,3,3,3,NA,NA,1,1,1,1,1,1,1,0.5,0,0.5,0.5
452,1,0,1,1,1,1,1,1,1,1,1397417537,NA,NA,NA,NA,NA,6,3,38,0,2,4,5,2,3,3,0.7457232790474886,0,4,12.30180202740861,41,31,22,19.5,25,31,29.5,302,28.428571428571427,8.232926249343722,586.3109512428135,6,452,43,452,0,0,452,0,5,3,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0.5,1,0.5,0.5
63,1,1,6,4,4,5,6,6,6,2,1393278875,NA,NA,NA,NA,NA,1,1,56,1,3,3,4,2,3,3,0.45750650061584774,0,3,7.387988039223708,984.5,483.5,411,836,953.5,1339,1208.5,843,888,7.979267247744024,633.1515802069083,1,63,44,63,1,1,63,1,12,1,1,5,3,3,4,5,5,5,5,5,1,0,0,0.5,1,1,1,0.5,0,0,1
479,2,1,2,5,6,5,5,4,4,2,1397893611,1299416939,1269128037,NA,1179506569,NA,2,1,50,1,3,2,2,2.6666666666666665,3,3,0.5344190502258107,0,2,12.01930286098453,155.5,838,1255,836,475,723.5,432.5,843,673.6428571428571,6.279896969693711,638.171470274725,2,479,44,479,0,0,479,1,49,3,1,1,4,5,4,4,3,3,4,3,0,1,1,0.5,0,0,0,0.5,1,1,0
64,1,0,4,6,6,5,6,4,4,2,1393283409,NA,NA,NA,NA,NA,2,3,25,1,1,6,1,2.3333333333333335,5,4,0.5344190502258107,0,6,7.133896853304278,438.5,1211,1255,836,953.5,723.5,432.5,843,835.7142857142857,11.210022863636318,750.238274967703,2,64,45,64,1,1,64,0,25,4,0,3,5,5,4,5,3,3,NA,NA,0,1,1,0.5,0.5,0.5,0,0,1,1,0
1153,1,1,5,4,5,5,6,4,5,2,1403655137,NA,NA,NA,NA,NA,3,3,27,1,1,5,3,2.6666666666666665,5,3,0.04091966607362801,0,5,1.3174664784014727,658.5,483.5,835,836,953.5,723.5,821,843,758.7142857142857,10.218872674575568,806.6016869127549,3,1153,45,1152,0,0,1153,1,5,2,1,4,3,4,4,5,3,4,NA,NA,1,0,0,0.5,0.5,0.5,1,1,0,0,1
65,1,0,3,4,3,2,4,4,3,4,1393292667,NA,NA,NA,NA,NA,3,1,36,1,2,1,3,2,4,1,0.9199397837689887,0,1,9.981623444307438,272,483.5,161.5,65,239,723.5,184,1263,304.07142857142856,7.69587034890457,610.1542741392907,3,65,46,65,0,1,65,0,48,3,0,2,3,2,1,3,3,2,3,3,1,1,0,0,0,1,1,0.5,0,1,0
1479,1,0,2,2,5,6,6,2,2,2,1405894951,NA,NA,NA,NA,NA,4,1,42,1,2,2,2,1.6666666666666667,3.5,3,0.1929656493773094,0,2,22.914354499577087,155.5,120.5,835,1278.5,953.5,138,94.5,843,510.7857142857143,5.344539018926333,614.7361246398831,4,1479,46,1476,1,0,1479,0,75,1,0,1,1,4,5,5,1,1,5,1,0,0,1,1,1,0,0,0.5,1,0,1
68,2,1,4,5,4,3,4,4,4,4,1393350667,NA,NA,NA,NA,NA,4,2,30,0,1,7,6,2,2.5,4,0.3071027781579307,0,7,5.785366317791048,438.5,838,411,133,239,723.5,432.5,1263,459.35714285714283,7.888489768262805,607.8262616073387,4,68,47,68,0,1,68,1,23,3,1,3,4,3,2,3,3,3,3,3,1,0.5,0.5,0,0,0.5,0.5,1,0,0,1
1056,1,0,3,5,4,4,6,4,4,2,1402623115,NA,NA,NA,NA,NA,4,2,32,0,1,5,5,1.6666666666666667,3,4,0.04091966607362801,0,5,6.0753387596443345,272,838,411,372,953.5,723.5,432.5,843,571.7857142857143,7.481855992253049,651.117861866164,4,1056,47,1055,1,0,1056,0,50,4,0,2,4,3,3,5,3,3,3,5,0,0.5,0.5,1,1,0.5,0.5,0,1,1,0
73,2,1,6,6,6,6,6,6,6,2,1393404773,NA,NA,NA,NA,NA,5,2,66,1,1,7,6,2,4,3,0.2425071848912002,0,7,2.140433548048363,984.5,1211,1255,1278.5,953.5,1339,1208.5,843,1175.7142857142858,7.749381183794333,837.697834700476,5,73,48,73,1,1,73,1,25,3,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0.5,0,0,1
753,1,1,5,2,4,4,4,4,2,2,1400479323,NA,NA,NA,NA,NA,4,2,63,1,1,7,6,2,4,2,0.3065553578760092,0,7,14.410820523437122,658.5,120.5,411,372,239,723.5,94.5,843,374.14285714285717,8.504706689757471,823.3180008235103,4,753,48,752,0,0,753,1,29,4,1,4,1,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0.5,1,1,0
74,2,1,7,6,6,6,6,5,6,2,1393414633,NA,NA,NA,NA,NA,3,3,27,0,1,10,6,3,4.5,4,0.9199397837689887,0,10,1.751435002606955,1356,1211,1255,1278.5,953.5,1125.5,1208.5,843,1198.2857142857142,9.315242837609034,896.4821811863277,3,74,49,74,1,1,74,1,2,2,1,6,5,5,5,5,4,5,NA,NA,1,1,0.5,0.5,1,0.5,0.5,0.5,0,0,1
390,1,1,6,5,6,6,5,5,6,7,1397226145,NA,NA,NA,NA,NA,3,3,31,0,1,10,6,3.3333333333333335,4.5,5,0.545093745723279,0,10,4.0103350614369955,984.5,838,1255,1278.5,475,1125.5,1208.5,1466,1023.5714285714286,9.790316715469066,972.5844027598464,3,390,49,390,0,0,390,1,77,4,1,5,4,5,5,4,4,5,NA,NA,0,0,0.5,0.5,0,0.5,0.5,0.5,1,1,0
75,2,0,5,4,4,5,6,2,4,1,1393434611,NA,NA,NA,NA,NA,2,3,47,0,1,2,4,2,4,3,0.9199397837689887,0,2,5.213980332141414,658.5,483.5,411,836,953.5,138,432.5,302,559,5.839845084893521,692.0351413545098,2,75,50,75,1,1,75,0,51,3,0,4,3,3,4,5,1,3,NA,NA,1,0.5,0.5,1,1,0,1,0.5,0,0,1
270,1,0,2,4,4,4,4,4,3,2,1395731117,NA,NA,NA,NA,NA,3,3,51,0,1,3,2,2.3333333333333335,3.5,2,0.8282468865471464,0,3,4.98725413175998,155.5,483.5,411,372,239,723.5,184,843,366.92857142857144,4.743994700183796,660.7464537257971,3,270,50,270,0,0,270,0,66,4,0,1,3,3,3,3,3,2,NA,NA,0,0.5,0.5,0,0,1,0,0.5,1,1,0
78,2,1,7,6,6,6,7,6,7,1,1393520929,NA,NA,NA,NA,NA,3,3,56,1,1,10,5,3,5,5,0.656083207882852,0,10,3.3200148375350453,1356,1211,1255,1278.5,1400,1339,1450,302,1327.0714285714287,6.126740028323079,984.0845637581012,3,78,51,78,1,1,78,1,4,4,1,6,5,5,5,6,5,6,NA,NA,1,1,1,1,1,1,1,1,0.5,0,1
764,1,0,6,4,4,4,6,4,5,4,1400500043,NA,NA,NA,NA,NA,3,3,63,1,1,9,6,3,4,4,0.31914602436020245,0,9,3.6588108264755155,984.5,483.5,411,372,953.5,723.5,821,1263,678.4285714285714,5.771656100086343,924.9208044864297,3,764,51,763,0,0,764,0,4,5,0,5,3,3,3,5,3,4,NA,NA,0,0,0,0,0,0,0,0,0.5,1,0
79,1,1,2,3,3,4,4,3,3,1,1392776347,NA,NA,NA,NA,NA,2,1,56,1,2,1,2,2,5,4,0.42821951553305043,0,1,3.8038691206486535,155.5,238.5,161.5,372,239,328,184,302,239.78571428571428,9.28978063436198,752.1808866436118,2,79,52,79,0,1,79,1,49,5,1,1,2,2,3,3,2,2,3,2,0,0,0,1,0,1,0.5,0.5,1,1,0
221,1,1,6,4,5,3,6,2,3,6,1394633653,NA,NA,NA,NA,NA,3,1,62,1,2,3,2,2,4.5,3,0.31462980703435056,0,3,13.29185075844829,984.5,483.5,835,133,953.5,138,184,1403,530.2142857142857,5.527956739538552,756.0389920525049,3,221,52,221,1,0,221,1,17,2,1,5,3,4,2,5,1,2,5,1,1,1,1,0,1,0,0.5,0.5,0,0,1
80,2,0,1,2,3,3,7,3,3,1,1393670139,NA,NA,NA,NA,NA,5,2,50,1,1,4,3,1,1,5,0.6321335705487887,0,4,13.914140831289753,41,120.5,161.5,133,1400,328,184,302,338.2857142857143,10.814357021294708,397.54913345194024,5,80,53,80,1,1,80,0,0,5,0,0,1,2,2,6,2,2,2,6,0.5,0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,0.5
531,2,0,1,2,2,2,7,3,1,1,1398141685,1299591181,1266785229,1238391567,1178814949,NA,5,2,50,1,1,4,3,1,1,5,0.1929656493773094,0,4,26.286095936887158,41,120.5,77.5,65,1400,328,29.5,302,294.5,9.625938562210441,377.69427973075545,5,531,53,531,0,0,531,0,0,5,0,0,1,1,1,6,2,0,2,6,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5
82,2,1,7,7,6,6,7,4,7,7,1393635671,1305477233,1266880117,1238020587,NA,NA,2,1,82,0,1,12,3,4,5,4,0.11331599835773912,0,12,5.715829392537201,1356,1456.5,1255,1278.5,1400,723.5,1450,1466,1274.2142857142858,10.98905205316714,1311.9918805081536,2,82,54,82,1,1,82,1,0,1,1,6,6,5,5,6,3,6,6,3,0.5,1,0.5,0.5,0.5,1,1,0.5,0,0,1
631,1,1,7,6,6,6,7,2,6,2,1399456959,NA,NA,NA,NA,NA,3,1,79,0,1,11,3,3.6666666666666665,5,4,0.9199397837689887,0,11,9.807586295728473,1356,1211,1255,1278.5,1400,138,1208.5,843,1121,11.61926140453503,1190.2255591162555,3,631,54,630,0,0,631,1,1,4,1,6,5,5,5,6,1,5,6,1,0.5,0,0.5,0.5,0.5,0,0,0.5,1,1,0
83,2,1,6,4,6,6,6,4,6,3,1393743157,NA,NA,NA,NA,NA,1,1,56,1,1,8,5,3,4.5,4,0.6169426577254686,0,8,7.264636739110021,984.5,483.5,1255,1278.5,953.5,723.5,1208.5,1140.5,983.8571428571429,4.09912235946285,959.2268688873745,1,83,55,83,1,1,83,1,8,2,1,5,3,5,5,5,3,5,5,3,0,0,1,1,0.5,0.5,1,0.5,1,0,1
879,1,1,7,5,5,5,6,4,5,1,1401399715,NA,NA,NA,NA,NA,1,1,63,1,1,9,5,3,5,4,0.8302997126043519,0,9,2.4146100547220875,1356,838,835,836,953.5,723.5,821,302,909,5.331071176974797,1017.168171598859,1,879,55,878,0,0,879,1,6,4,1,6,4,4,4,5,3,4,5,3,1,1,0,0,0.5,0.5,0,0.5,0,1,0
84,2,1,6,6,6,6,6,4,6,2,1393743171,NA,NA,NA,NA,NA,1,1,31,1,1,5,5,2.3333333333333335,5,4,0.8302997126043519,0,5,2.6955556417882915,984.5,1211,1255,1278.5,953.5,723.5,1208.5,843,1087.7857142857142,5.193577632781766,823.4673409759665,1,84,56,84,1,1,84,1,15,2,1,5,5,5,5,5,3,5,5,3,1,1,1,1,0.5,0.5,0.5,0.5,1,0,1
1219,1,1,5,4,5,5,6,4,6,2,1405180075,NA,NA,NA,NA,NA,1,1,36,1,1,7,5,2.6666666666666665,4.5,3,0.9199397837689887,0,7,3.1812379243580002,658.5,483.5,835,836,953.5,723.5,1208.5,843,814.0714285714286,5.095541321425134,835.912998344429,1,1219,56,1217,0,0,1219,1,9,3,1,4,3,4,4,5,3,5,5,3,0,0,0,0,0.5,0.5,0.5,0.5,0,1,0
86,2,1,7,6,6,5,7,4,6,1,1393743573,1298905853,1265369979,1242149441,1178723089,NA,3,3,41,0,1,NA,5,2.6666666666666665,5,4,0.8302997126043519,1,6.0595419847328245,3.825714002088882,1356,1211,1255,836,1400,723.5,1208.5,302,1141.4285714285713,11.389457048634831,870.0043309437012,3,86,57,86,1,1,86,1,1,3,1,6,5,5,4,6,3,5,NA,NA,0.5,0.5,1,1,1,0.5,1,0.5,0,0.5,0.5
327,1,1,7,6,5,4,6,4,5,2,1396010743,NA,NA,NA,NA,NA,2,3,39,0,1,NA,6,2,5,4,0.9199397837689887,1,6.0595419847328245,5.134015458162257,1356,1211,835,372,953.5,723.5,821,843,896,14.235653764403825,813.8644856001696,2,327,57,327,0,0,327,1,2,3,1,6,5,4,3,5,3,4,NA,NA,0.5,0.5,0,0,0,0.5,0,0.5,1,0.5,0.5
87,2,0,5,6,5,5,4,4,4,2,1393743431,NA,1264825167,NA,NA,NA,3,3,56,1,1,1,2,3,4,4,0.7386068153825097,0,1,4.774097357027756,658.5,1211,835,836,239,723.5,432.5,843,705.0714285714286,6.58466205846276,825.8860391203453,3,87,58,87,1,1,87,0,5,4,0,4,5,4,4,3,3,3,NA,NA,1,1,1,1,0.5,0.5,0.5,0,0,1,0
720,2,1,4,4,4,4,4,4,4,1,1400278479,NA,NA,NA,NA,NA,3,3,60,1,1,4,2,3,5,3,0.1929656493773094,0,4,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,302,442.85714285714283,7.5601313419505685,900.0489737958287,3,720,58,719,0,0,720,1,50,3,1,3,3,3,3,3,3,3,NA,NA,0,0,0,0,0.5,0.5,0.5,1,1,0,1
88,2,1,7,7,6,6,6,4,5,2,1393743085,1298749501,1265355305,1234773091,1178380697,NA,2,3,71,1,1,12,6,3,5,4,0.5400301081155056,0,12,4.380319958256055,1356,1456.5,1255,1278.5,953.5,723.5,821,843,1120.5714285714287,6.431828263004352,1075.9930023277982,2,88,59,88,0,1,88,1,3,3,1,6,6,5,5,5,3,4,NA,NA,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,1,0
978,2,1,7,7,6,6,6,7,7,1,1402002749,NA,NA,NA,NA,NA,3,3,74,1,1,12,5,2,4,5,0.5606952237580402,0,12,6.162253817124952,1356,1456.5,1255,1278.5,953.5,1465,1450,302,1316.357142857143,6.943396707938504,896.4089392094606,3,978,59,977,1,0,978,1,4,1,1,6,6,5,5,5,6,6,NA,NA,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0,1
89,2,0,4,6,4,4,7,2,1,1,1393743035,1298922445,1265810675,NA,NA,NA,3,1,61,1,2,5,3,3,3.5,2,0.3065553578760092,0,5,28.204232122627715,438.5,1211,411,372,1400,138,29.5,302,571.4285714285714,6.135522817032244,753.7162991890773,3,89,60,89,1,1,89,0,6,3,0,3,5,3,3,6,1,0,6,1,0.5,1,0.5,0,1,0,0,0.5,0,0,1
1210,1,0,4,4,4,5,4,4,4,1,1405737031,NA,NA,NA,NA,NA,3,1,62,1,2,3,2,3,3.5,3,0.38702613931846164,0,3,2.824132850658413,438.5,483.5,411,836,239,723.5,432.5,302,509.14285714285717,5.15301699682119,767.8062287571807,3,1210,60,1208,0,0,1210,0,50,4,0,3,3,3,4,3,3,3,3,3,0.5,0,0.5,1,0,1,1,0.5,1,1,0
90,2,1,7,5,5,5,6,3,5,2,1393743685,NA,NA,NA,NA,NA,2,3,63,0,1,9,5,3,5,4,0.22690570685643904,0,9,3.288411262663719,1356,838,835,836,953.5,328,821,843,852.5,4.847583098096333,975.9277997512158,2,90,61,90,0,1,90,1,8,2,1,6,4,4,4,5,2,4,NA,NA,1,0,0,0,0.5,0,0,0.5,0,0.5,0.5
999,2,1,6,6,6,6,6,6,6,3,1401653497,1304376061,1268241259,1242065855,1179791257,NA,3,3,58,0,1,10,5,2.6666666666666665,5,4,0.6169426577254686,0,10,2.140433548048363,984.5,1211,1255,1278.5,953.5,1339,1208.5,1140.5,1175.7142857142858,3.9141701892051888,942.5959323728305,3,999,61,998,1,0,999,1,36,2,1,5,5,5,5,5,5,5,NA,NA,0,1,1,1,0.5,1,1,0.5,1,0.5,0.5
91,2,0,4,4,4,4,4,4,4,1,1393749777,NA,NA,NA,NA,NA,4,3,39,1,1,1,3,2,3.5,4,0.8302997126043519,0,1,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,302,442.85714285714283,6.562901502139571,645.7667216481282,4,91,62,91,1,1,91,0,2,3,0,3,3,3,3,3,3,3,NA,NA,0,1,0.5,1,0,1,1,0.5,0,0,1
1091,1,0,5,3,4,3,5,3,3,1,1402896913,NA,NA,NA,NA,NA,5,3,41,1,1,1,2,2,4,4,0.42821951553305043,0,1,6.487390782302258,658.5,238.5,411,133,475,328,184,302,346.85714285714283,6.447081741550581,659.036830597796,5,1091,62,1090,0,0,1091,0,3,4,0,4,2,3,2,4,2,2,NA,NA,1,0,0.5,0,1,0,0,0.5,1,1,0
92,2,1,6,6,5,5,6,4,5,1,1393764691,1299116041,NA,NA,NA,NA,1,3,56,0,1,12,6,3,5,3,0.8282468865471464,0,12,1.7810120559234999,984.5,1211,835,836,953.5,723.5,821,302,909.2142857142857,8.047836547047073,1034.4006996457435,1,92,63,92,1,1,92,1,2,3,1,5,5,4,4,5,3,4,NA,NA,0.5,1,1,1,1,1,0.5,0.5,0,1,0
824,2,1,6,4,4,4,5,3,5,2,1400991039,NA,NA,NA,NA,NA,1,3,50,0,1,10,5,4,5,5,0.9199397837689887,0,10,3.2408238135579253,984.5,483.5,411,372,475,328,821,843,553.5714285714286,8.339872357277992,1192.8717288229093,1,824,63,823,0,0,824,1,6,1,1,5,3,3,3,4,2,4,NA,NA,0.5,0,0,0,0,0,0.5,0.5,1,0,1
93,2,1,6,5,4,4,5,4,4,1,1393765947,NA,1266433641,NA,1179799375,NA,2,3,64,1,1,NA,5,3,4,5,0.4279458053920897,1,6.0595419847328245,3.330089284427297,984.5,838,411,372,475,723.5,432.5,302,605.2142857142857,14.971795724756365,884.9436849854275,2,93,64,93,1,1,93,1,12,3,1,5,4,3,3,4,3,3,NA,NA,1,1,0.5,0.5,0,1,1,0.5,0.5,0,1
512,1,1,2,4,4,4,6,3,3,1,1398560277,NA,NA,NA,NA,NA,3,3,63,1,1,9,5,2.3333333333333335,4,4,0.42821951553305043,0,9,6.973433503597982,155.5,483.5,411,372,953.5,328,184,302,412.5,2.4373470087210567,825.8485658119021,3,512,64,512,0,0,512,1,12,4,1,1,3,3,3,5,2,2,NA,NA,0,0,0.5,0.5,1,0,0,0.5,0.5,1,0
94,2,1,6,4,4,5,5,4,4,3,1393768647,NA,1264595101,NA,1178418537,NA,3,3,64,1,1,NA,6,2,4,4,0.22690570685643904,1,6.0595419847328245,4.2291640451191554,984.5,483.5,411,836,475,723.5,432.5,1140.5,620.8571428571429,13.0907027045338,815.8105144260251,3,94,65,94,0,1,94,1,6,4,1,5,3,3,4,4,3,3,NA,NA,0.5,0,0,1,0,0.5,0,0.5,0,1,0
1481,1,1,6,6,6,4,7,4,7,2,1407569435,NA,NA,NA,NA,NA,2,3,68,1,1,NA,5,2,4,4,0.6748323525386614,1,6.0595419847328245,12.304627324974415,984.5,1211,1255,372,1400,723.5,1450,843,1056.5714285714287,12.906086457649977,835.433431213733,2,1481,65,1478,1,0,1481,1,13,3,1,5,5,5,3,6,3,6,NA,NA,0.5,1,1,0,1,0.5,1,0.5,1,0,1
95,2,1,6,7,6,6,7,4,4,1,1393776197,NA,NA,NA,NA,NA,4,2,37,1,1,9,2,2,4,3,0.7386068153825097,0,9,8.897745843039722,984.5,1456.5,1255,1278.5,1400,723.5,432.5,302,1075.7857142857142,6.8929124135711906,736.6712050634809,4,95,66,95,1,1,95,1,1,4,1,5,6,5,5,6,3,3,3,6,1,1,1,1,1,1,0.5,1,0,1,0
